0.246667,8.01,0.968075,0.043262
0.246667,0.322,0.200843,0.0312666
0.246667,1.35,0.0580356,0.0161408
0.293333,8.01,0.231378,0.0174085
0.293333,0.322,0.0663697,0.0161444
0.293333,1.35,0.0289662,0.0102552
0.346667,8.01,0.0926992,0.0111421
0.346667,0.322,0.0337965,0.0119668
0.346667,1.35,0.0432334,0.0130623
