8.01 0.863828 0.0397429
0.322 -0.818721 0.0558823
0.908 -0.83774 0.139544
1.35 0.823658 0.0757716
1.8 0.779637 0.0586561
2.66 0.832856 0.069194
8.01 0.81579 0.0510007
0.322 -0.756269 0.075531
0.908 -0.729325 0.185655
1.35 0.76971 0.095045
1.8 0.78712 0.0776277
2.66 0.795321 0.0986919
8.01 0.352036 0.0884493
0.322 -0.422603 0.152918
0.908 -0.187717 0.294735
1.35 0.0278146 0.163155
1.8 0.530286 0.170755
2.66 0.266146 0.181035
