0.246667,8.01,0.968075,0.043262
0.246667,0.322,0.200843,0.0312666
0.246667,1.35,0.0580356,0.0161408
0.293333,8.01,0.231378,0.0174085
0.293333,0.322,0.0663697,0.0161444
0.293333,1.35,0.0289662,0.0102552
0.22,8.01,0.902119,0.0453929
0.22,0.322,0.170064,0.0318179
0.22,1.35,0.114469,0.0251156
