0.249167,0.34,-0.817634,0.0447395
0.249167,9.13,0.866919,0.0451187
0.295833,0.34,-0.755867,0.0533691
0.295833,9.13,0.806768,0.0551507
0.348333,0.34,-0.305115,0.0968084
0.348333,9.13,0.475702,0.109737
